Code,Innovation Name,Spatial Scale,Indicator Number,Indicator Name,Description,Metric,Category,slope_log,slope_exp,slope_lin,log_t0,log_Dt,log_K,exp_a,exp_c,lin_intercept,log_r2,log_r2adj,log_rmse,log_mae,exp_r2,exp_r2adj,exp_rmse,exp_mae,lin_r2,lin_r2adj,lin_rmse,lin_mae,n_data_points,n_non_zero_data_points,max_over_K,min_over_K,range_over_k,length_trimmed_series_years,n_data_points_beyond_max,n_data_points_beyond_min,suspected_reversal_up2down,suspected_reversal_down2up,at_least_one_big_jump,autocorr_l1,all_values_less_than_or_equal_to_1,all_values_less_than_or_equal_to_100,C1_R2,C2_threshold_non_zero_value_years,C3_pct_non_zero,C4_less_than_250_jump_in_second_half,C4_less_than_80_fall_in_second_half,C4_combined_less_than_80_fall_and_250_jump_in_second_half,C5_volatility_autocorrelation_lag1_threshold_0.7,C6_{K_COVERAGE_THRESHOLD}_of_k_covered_by_data,C7_lin_r2,use_log_x,use_lin_x,use_log_y,use_lin_y, old GN scoring @retreat,old GN comments,old CW scoring @retreat,comments_fit_CW,comments_delete_CW,comments_alternativeseries_CW,comments_transformations_CW,use_logfit_CW,use_linfit_CW,select_1.1_earegion_CW,select_1.1_allregions_CW,select_non1.1s_earegion_CW,select_non1.1s_allregions_CW,GN final scoring,use_logfit_GN,use_linfit_GN,select_1.1_earegion_GN,select_1.1_allregions_GN,select_non1.1s_earegion_GN,select_non1.1s_allregions_GN,PDF page,use_logfit_AGREE?,use_linfit_AGREE?,select_1.1_earegion_AGREE?,select_1.1_allregions_AGREE?,select_non1.1s_earegion_AGREE?,select_non1.1s_allregions_AGREE?,FINAL AGREED,use_logfit_FIN,use_linfit_FIN,select_1.1_earegion_FIN,select_1.1_allregions_FIN,select_non1.1s_earegion_FIN,select_non1.1s_allregions_FIN,Delete from working file,Unnamed: 89
bbd_net_1.1Adod_m_0,Mobile broadband,Netherlands,1.1,Adoption over Time,Proportion of population covered by at least a 3G mobile network (%),%,bbd,,0.0027061,0.26951,,,,30.347,1581.6,-445,,,,,0.28837,0.15898,1.9553,1.331,0.29255,0.16392,1.9496,1.3342,14,14,,,,17,12,13,1,0,0,0.93365,0,1,n,y,y,y,y,y,y,m,m,n,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_net_1.1Adod_m_0,Mobile broadband,Netherlands,1.1,Adoption over Time,Proportion of population covered by at least a 4G mobile network (%),%,bbd,2.3431,0.032291,3.2794,2012.4,1.8755,99.196,1.3676,1887.5,-6524.7,0.99902,0.99865,0.61139,0.35603,0.30359,0.14883,16.278,10.964,0.33683,0.18945,15.885,11.198,12,12,0.99802,0.29517,0.70285,12,9,11,1,0,1,0.93544,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_nig_1.1Adod_m_0,Mobile broadband,Nigeria,1.1,Adoption over Time,Proportion of population covered by at least a 2G mobile network (%),%,bbd,0.32541,0.026756,2.344,2003.2,13.504,93.327,1.8325,1871.8,-4637.3,0.89984,0.88216,5.6867,3.7343,0.63225,0.59139,10.896,9.4857,0.69191,0.65768,9.9734,8.5826,21,21,1.065,0.40717,0.6578,22,9,20,1,0,0,0.95837,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_nig_1.1Adod_m_0,Mobile broadband,Nigeria,1.1,Adoption over Time,Proportion of population covered by at least a 3G mobile network (%),%,bbd,0.43749,0.09184,6.5204,2015.5,10.045,91.397,0.0929,1947.3,-13095,0.96433,0.94649,3.6901,2.7309,0.85932,0.81912,7.3283,5.9092,0.91884,0.89565,5.5661,4.6188,10,10,0.97837,0.32824,0.65013,10,0,9,0,0,0,0.89777,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_nig_1.1Adod_m_0,Mobile broadband,Nigeria,1.1,Adoption over Time,Proportion of population covered by at least a 4G mobile network (%),%,bbd,0.45809,0.23325,7.9958,2021.1,9.593,124.21,1.8936,2006.4,-16099,0.97234,0.94468,4.4231,3.9861,0.95773,0.93659,5.4682,4.7621,0.84854,0.7728,10.351,9.4795,7,7,0.67783,0.069562,0.60827,11,0,6,0,0,1,0.80045,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_por_1.1Adod_m_0,Mobile broadband,Portugal,1.1,Adoption over Time,Proportion of population covered by at least a 2G mobile network (%),%,bbd,,0.00054131,0.053704,,,,68.651,1329,-8.6913,,,,,0.73313,0.70771,0.22443,0.19033,0.73221,0.70671,0.22482,0.19083,24,24,,,,24,1,23,0,0,0,0.95819,0,1,n,y,y,y,y,y,y,m,y,n,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_por_1.1Adod_m_0,Mobile broadband,Portugal,1.1,Adoption over Time,Proportion of population covered by at least a 3G mobile network (%),%,bbd,0.35504,0.013736,1.3507,2005.6,12.377,100.9,5.2486,1805.2,-2627.9,0.93851,0.92174,1.7469,1.3324,0.66407,0.60808,4.0831,3.5871,0.68623,0.63393,3.9461,3.464,15,15,0.9911,0.78297,0.20813,15,1,14,0,0,0,0.94011,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_por_1.1Adod_m_0,Mobile broadband,Portugal,1.1,Adoption over Time,Proportion of population covered by at least a 4G mobile network (%),%,bbd,0.33407,0.0084245,0.83077,2005.6,13.154,100.59,9.793,1744.9,-1578.7,0.94844,0.92911,0.74087,0.46286,0.76289,0.71019,1.5888,1.3644,0.77253,0.72198,1.5562,1.3385,12,12,0.9941,0.89469,0.09941,12,1,11,0,0,0,0.92042,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_sou_1.1Adod_m_0,Mobile broadband,South Korea,1.1,Adoption over Time,Proportion of population covered by at least a 2G mobile network (%),%,bbd,0.0029928,0.0029711,0.28804,3654.7,1468.3,13425,27.254,1582.5,-481.87,0.13912,0.0099878,4.9746,3.2875,0.13913,0.057137,4.9746,3.2875,0.1383,0.056233,4.9769,3.2801,24,24,0.0074411,0.0059328,0.0015083,24,14,18,1,1,0,0.95574,0,1,n,y,y,y,y,y,y,m,m,n,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_sou_1.1Adod_m_0,Mobile broadband,South Korea,1.1,Adoption over Time,Proportion of population covered by at least a 3G mobile network (%),%,bbd,0.00081512,0.00079893,0.079412,6798.1,5391.1,5005.2,56.034,1297.3,-60.591,0.75019,0.69254,0.22452,0.18682,0.7502,0.71451,0.22452,0.18682,0.75,0.71429,0.22461,0.18685,17,17,0.019959,0.019779,0.00017981,17,7,16,1,0,0,0.94114,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_sou_1.1Adod_m_0,Mobile broadband,South Korea,1.1,Adoption over Time,Proportion of population covered by at least a 4G mobile network (%),%,bbd,0.62789,0.00087365,0.087273,2006.8,6.9987,99.947,52.991,1294.8,-76.44,0.8131,0.71965,0.15563,0.10432,0.484,0.33657,0.2586,0.22379,0.48485,0.33766,0.25839,0.22364,10,10,0.99953,0.99052,0.0090047,10,7,9,1,0,0,0.90054,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_swe_1.1Adod_m_0,Mobile broadband,Sweden,1.1,Adoption over Time,Proportion of population covered by at least a 2G mobile network (%),%,bbd,0.046036,0.00068035,0.067781,1920.3,95.456,101.08,63.646,1354.6,-36.828,0.64312,0.58364,0.34669,0.2476,0.62635,0.58702,0.35475,0.25674,0.62684,0.58756,0.35451,0.25657,22,22,0.98931,0.96953,0.019786,23,7,16,1,1,0,0.95458,0,1,m,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_swe_1.1Adod_m_0,Mobile broadband,Sweden,1.1,Adoption over Time,Proportion of population covered by at least a 3G mobile network (%),%,bbd,0.38857,0.00053523,0.053508,1995.7,11.309,100.04,67.646,1288.4,-8.0167,0.80495,0.75619,0.17148,0.11056,0.47842,0.39817,0.28041,0.23679,0.47925,0.39913,0.28019,0.23663,16,16,0.9996,0.9896,0.009996,17,7,15,1,0,0,0.93788,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_swe_1.1Adod_m_0,Mobile broadband,Sweden,1.1,Adoption over Time,Proportion of population covered by at least a 4G mobile network (%),%,bbd,2.0957,0.0029766,0.29836,2010.7,2.0969,99.966,25.641,1562.6,-502.61,0.99543,0.99372,0.12475,0.069004,0.30836,0.15466,1.5355,1.0804,0.31119,0.15812,1.5323,1.0823,12,12,1.0003,0.93292,0.067423,12,7,11,1,0,0,0.92091,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_uki_1.1Adod_m_0,Mobile broadband,United Kingdom,1.1,Adoption over Time,Proportion of population covered by at least a 2G mobile network (%),%,bbd,0.1413,0.00040605,0.040478,1968.2,31.101,99.927,64.712,949.85,18.165,0.75029,0.71284,0.17568,0.13663,0.63459,0.59979,0.21251,0.16896,0.63523,0.60049,0.21233,0.16875,24,24,0.99973,0.99072,0.0090066,24,5,23,1,0,0,0.95845,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_uki_1.1Adod_m_0,Mobile broadband,United Kingdom,1.1,Adoption over Time,Proportion of population covered by at least a 3G mobile network (%),%,bbd,0.5375,0.0045268,0.45132,2004,8.1757,99.894,22.521,1690.1,-811.36,0.96704,0.9588,0.51789,0.31657,0.52439,0.45122,1.9672,1.5787,0.53198,0.45998,1.9514,1.5701,16,16,1.0001,0.90096,0.099105,16,3,15,1,0,0,0.94146,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_uki_1.1Adod_m_0,Mobile broadband,United Kingdom,1.1,Adoption over Time,Proportion of population covered by at least a 4G mobile network (%),%,bbd,0.99035,0.036831,3.6671,2012.3,4.4373,100.19,0.83188,1890.3,-7307.8,0.98667,0.98167,1.9731,1.1793,0.49943,0.3882,12.09,9.2184,0.54882,0.44855,11.478,8.8836,12,12,0.99715,0.42921,0.56795,12,3,11,1,0,0,0.93644,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_usa_1.1Adod_m_0,Mobile broadband,United States,1.1,Adoption over Time,Proportion of population covered by at least a 2G mobile network (%),%,bbd,0.14393,0.00040794,0.040683,1969.1,30.533,99.945,73.958,1282.2,17.75,0.78712,0.75163,0.17187,0.13225,0.62122,0.58135,0.22926,0.19737,0.62212,0.58234,0.22899,0.19701,22,22,0.99955,0.99054,0.0090049,24,10,21,1,0,0,0.95476,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_usa_1.1Adod_m_0,Mobile broadband,United States,1.1,Adoption over Time,Proportion of population covered by at least a 3G mobile network (%),%,bbd,0.88096,0.0065048,0.64514,2005.2,4.9883,99.251,15.213,1729.8,-1202.7,0.76649,0.70811,2.3905,1.1882,0.42082,0.33172,3.7647,2.8714,0.42919,0.34137,3.7374,2.8486,16,16,1.0065,0.82619,0.18035,17,8,15,1,0,0,0.94417,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd_usa_1.1Adod_m_0,Mobile broadband,United States,1.1,Adoption over Time,Proportion of population covered by at least a 4G mobile network (%),%,bbd,1.3604,0.0052881,0.52937,2010.4,3.2303,99.746,12.837,1632.2,-969.49,0.99562,0.99397,0.19737,0.16406,0.36975,0.22969,2.3668,1.716,0.37572,0.23699,2.3555,1.7169,12,12,1.0015,0.89227,0.10928,12,5,11,1,0,0,0.92319,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cli_ban_1.1Ado_d072_m017,climate protest,Bangladesh,1.1,Adoption over Time,Count of participants at protest events related to climate,# people (estimated),s3,41.944,0.089979,18.132,2018.2,0.10477,290,0.0236,1923.1,-36460,0.19742,-0.07011,284.47,140,0.026697,-0.16796,313.27,169.47,0.045649,-0.14522,310.2,161.88,13,3,4.1379,0.34483,3.7931,3,2,1,0,1,1,0.091681,0,0,n,n,y,y,y,y,m,y,m,n,n,n,n,4,,convert to cum,,0,hide,original,0,1,0,0,0,0,,0,0,0,0,0,0,25,,check,,,,,,0,1,0,0,0,0,delete,
cli_ban_1.1Ado_d073_m019,climate protest,Bangladesh,1.1,Adoption over Time,Count of protest events related to climate,# protest events,s3,30.435,0.12799,1.8187,2018.3,0.14439,23.8,8.5808,2016.7,-3658.9,0.45368,0.27158,12.502,6.1386,0.11556,-0.061327,15.907,10.359,0.16186,-0.0057636,15.485,9.6932,13,6,2.605,0.12605,2.479,13,4,12,1,0,1,0.43956,0,1,m,y,y,m,m,m,m,y,m,m,m,n,m,4,,convert to cum,,0,hide,original,0,1,0,0,0,0,,0,0,0,0,0,0,26,,check,,,,,,0,1,0,0,0,0,delete,
cli_ban_1.1Ado_d240_m154,climate protest,Bangladesh,1.1,Adoption over Time,cumulative Count of participants at protest events related to climate,cumulative # people (estimated),s3,7.7138,0.26592,154.12,2018.8,0.56969,1412.6,1.2776e-07,1935.1,-3.1033e+05,0.99711,0.99614,36.015,17.574,0.76035,0.71241,327.78,282.62,0.74177,0.69012,340.25,287.02,13,5,1.0265,0.84952,0.17698,5,2,4,1,0,0,0.8106,0,0,y,n,y,y,y,y,y,m,y,n,n,n,n,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,1,1,0,1,0,0,27,,,,**check**,,,,1,1,0,0,0,0,delete,
cli_ban_1.1Ado_d241_m155,climate protest,Bangladesh,1.1,Adoption over Time,cumulative Count of protest events related to climate,cumulative # protest events,s3,1.7709,0.2891,11.418,2019.1,2.4814,115.39,0.0022416,1984.7,-22989,0.98523,0.9803,5.9341,4.8395,0.8599,0.83188,18.274,15.554,0.76568,0.71882,23.633,19.856,13,13,1.0572,0.025998,1.0312,13,0,12,0,0,1,0.81021,0,0,y,y,y,m,y,m,y,y,y,m,m,m,m,,,,,0,prefer-absolute,transformed-cumulative,1,1,0,2,0,0,,1,1,0,0,0,0,28,,,,,,,,1,1,0,0,0,0,delete,
cli_ban_1.1Ado_d346_m185,climate protest,Bangladesh,1.1,Adoption over Time,cumulative share of population participating in protest events related to climate,market share,s3,8.4028,0.26242,9.1308e-07,2018.8,0.52297,8.3726e-06,443.92,2089.8,-0.0018385,0.99794,0.99725,1.8079e-07,8.5942e-08,0.74887,0.69865,1.9946e-06,1.717e-06,0.73673,0.68408,2.0423e-06,1.7338e-06,13,5,1.0331,0.8695,0.16363,5,2,4,1,0,0,0.81192,1,1,y,n,y,y,y,y,y,m,y,n,n,n,n,,,,weird data,0,prefer-relative,transformed-marketshare,0,1,0,1,0,0,,1,1,0,0,0,0,29,check,,,**check**,,,,1,1,0,1,0,0,,
cli_ban_4.1Sal_d213_m100,climate protest,Bangladesh,4.1,Knowledge Flows (social networks),annualised Google search frequency (index 100=monthly max.),Index 0-100,s3,-38.11,-0.060495,-0.64935,2009.8,-0.11531,16.667,-1523.3,-1.5477e+05,1312.6,0.125,-0.029412,19.92,7.9366,-0.05,-0.16667,21.822,4.7619,0.034091,-0.073232,20.93,9.0703,21,1,6,6,0,1,0,0,0,0,,,0,1,n,n,m,m,m,m,m,m,m,n,n,n,n,,,,too few,0,hide,original,0,0,0,0,0,0,,0,0,0,0,0,0,30,,,,,,,,0,0,0,0,0,0,delete,
cli_ban_4.1Sal_d239_m153,climate protest,Bangladesh,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,s3,17.843,,14.286,2009,0.24629,221.09,,,-28648,1,1,1.329e-06,5.5394e-07,,,,,0.42857,0.047619,28.172,23.81,6,1,0.45231,0.45231,0,1,0,0,0,0,,,0,1,y,n,y,m,m,m,m,m,y,n,n,n,n,,,,too few,0,prefer,transformed-partial,0,0,0,0,0,1,,0,0,0,0,0,1,31,,,,,,,,0,0,0,0,0,1,,
cli_ger_1.1Ado_d072_m017,climate protest,Germany,1.1,Adoption over Time,Count of participants at protest events related to climate,# people (estimated),s3,20.861,0.20014,45.856,2020,0.21065,570.82,0.00038447,1953,-92329,0.36992,0.1599,322.67,146.14,0.14896,-0.021243,375,229.31,0.17816,0.013788,368.51,227.02,13,4,2.6641,0.15783,2.5063,4,2,1,1,1,1,0.30332,0,0,m,n,y,y,m,m,m,y,m,n,n,n,n,4,,convert to cum,,0,hide,original,0,1,0,0,0,0,,0,1,0,0,0,0,32,,,,,,,,0,1,0,0,0,0,delete,
cli_ger_1.1Ado_d073_m019,climate protest,Germany,1.1,Adoption over Time,Count of protest events related to climate,# protest events,s3,0.5546,0.51177,54.467,2026,7.9237,5215.2,3.6114e-08,1976.3,-1.097e+05,0.92641,0.90188,71.314,50.781,0.92613,0.91136,71.446,51.438,0.601,0.5212,166.05,124.63,13,4,0.16854,0.062126,0.10642,4,0,3,0,0,1,0.53716,0,0,y,n,y,y,y,y,m,m,y,n,n,n,n,1,,,,0,hide,original,0,1,0,0,0,0,,1,1,0,0,0,0,33,check,,,,,,,1,1,0,0,0,0,delete,
cli_ger_1.1Ado_d240_m154,climate protest,Germany,1.1,Adoption over Time,cumulative Count of participants at protest events related to climate,cumulative # people (estimated),s3,4.0104,0.42036,173.78,2020.4,1.0958,2064.6,4.6274e-10,1953.3,-3.5001e+05,0.99946,0.99928,19.559,8.4271,0.83947,0.80737,336.47,247.98,0.59945,0.51934,531.5,476.34,13,4,1.0236,0.19417,0.82942,4,0,3,0,0,1,0.71867,0,0,y,n,y,y,y,y,y,y,y,n,n,n,n,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,1,1,0,1,0,0,34,,,,**check**,,,,1,1,0,0,0,0,delete,
cli_ger_1.1Ado_d241_m155,climate protest,Germany,1.1,Adoption over Time,cumulative Count of protest events related to climate,cumulative # protest events,s3,0.88528,0.6116,119.76,2022.7,4.9639,3601.9,8.6653e-12,1968.9,-2.4123e+05,0.99123,0.98831,56.143,36.018,0.98566,0.98279,71.805,45.767,0.55863,0.47035,398.3,314.95,13,4,0.56109,0.089951,0.47113,4,0,3,0,0,1,0.56235,0,0,y,n,y,y,y,y,m,y,y,n,n,n,n,,,,,0,prefer-absolute,transformed-cumulative,1,1,0,2,0,0,,1,1,0,0,0,0,35,,,,,,,,1,1,0,0,0,0,delete,
cli_ger_1.1Ado_d346_m185,climate protest,Germany,1.1,Adoption over Time,cumulative share of population participating in protest events related to climate,market share,s3,4.1553,0.4185,2.0652e-06,2020.3,1.0576,2.4469e-05,12.082,2053.9,-0.0041596,0.99955,0.9994,2.1257e-07,9.1072e-08,0.83641,0.80369,4.038e-06,2.9723e-06,0.59908,0.5189,6.3214e-06,5.6617e-06,13,4,1.0217,0.19576,0.82595,4,0,3,0,0,1,0.71926,1,1,y,n,y,y,y,y,y,y,y,n,n,n,n,,,,weird data,0,prefer-relative,transformed-marketshare,0,1,0,1,0,0,,1,1,0,0,0,0,36,check,,,**check**,,,,1,1,0,1,0,0,,
cli_ger_4.1Sal_d213_m100,climate protest,Germany,4.1,Knowledge Flows (social networks),annualised Google search frequency (index 100=monthly max.),Index 0-100,s3,40.683,0.5117,1.778,2022.3,0.10802,73.455,6.8484,2019.5,-3574,0.87386,0.8516,8.1921,2.5282,0.56273,0.51414,15.253,6.7584,0.21788,0.13098,20.399,13.075,21,2,1.3614,0.63861,0.72277,2,1,0,0,0,1,0.38449,0,1,y,n,m,y,y,y,m,y,m,n,n,n,n,,,,,0,hide,original,1,1,0,0,0,0,,1,1,0,0,0,0,37,,,,,,,,1,1,0,0,0,0,delete,
cli_ger_4.1Sal_d239_m153,climate protest,Germany,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,s3,17.78,0.1354,1.4286,2023,0.24716,171.16,1514.9,1.6151e+05,-2871.4,1,1,1.0216e-06,2.3539e-07,-0.052632,-0.17647,22.361,5,0.14286,0.042017,20.178,11.143,20,1,0.58425,0.58425,0,1,0,0,0,0,,,0,1,y,n,m,m,m,m,m,m,m,n,n,n,n,,,,,0,prefer,transformed-partial,1,1,0,0,0,1,,1,1,0,0,0,1,38,,,,,,,,1,1,0,0,0,1,,
cli_glo_1.1Ado_d072_m017,climate protest,Global,1.1,Adoption over Time,Count of participants at protest events related to climate,# people (estimated),s3,22.791,0.22819,23497,2020,0.19282,2.8233e+05,1.2816e-10,1868.6,-4.7314e+07,0.53678,0.38238,1.082e+05,52396,0.28074,0.13688,1.3483e+05,80315,0.30582,0.16698,1.3246e+05,82335,13,6,2.1159,0.0025856,2.1133,6,2,5,1,0,1,0.47317,0,0,m,y,y,m,y,m,m,y,y,m,m,m,m,4,,convert to cum,,0,hide,original,0,1,0,0,0,0,,1,1,0,0,0,0,39,check,,,,,,,1,1,0,0,0,0,delete,
cli_glo_1.1Ado_d073_m019,climate protest,Global,1.1,Adoption over Time,Count of protest events related to climate,# protest events,s3,2.5664,0.32388,286.75,2019.6,1.7123,3020.5,1.9823e-08,1942.9,-5.7748e+05,0.98971,0.98629,130.03,65.569,0.8161,0.77932,549.83,425.8,0.70027,0.64032,701.95,606.4,13,11,1.0826,0.00066214,1.0819,13,2,9,1,1,1,0.78507,0,0,y,y,y,m,y,m,y,y,y,m,m,m,m,1,,,,0,hide,original,0,1,0,0,0,0,,1,1,0,0,0,0,40,check,,,,,,,1,1,0,0,0,0,delete,
cli_glo_1.1Ado_d240_m154,climate protest,Global,1.1,Adoption over Time,cumulative Count of participants at protest events related to climate,cumulative # people (estimated),s3,2.5763,0.43694,81308,2020.5,1.7057,1.0063e+06,1.9729e-18,1897.7,-1.6377e+08,0.99742,0.99656,19581,11049,0.89207,0.87049,1.2666e+05,96863,0.62265,0.54718,2.3684e+05,2.139e+05,13,6,1.0357,0.00072541,1.0349,6,0,5,0,0,1,0.71552,0,0,y,y,y,m,y,m,y,y,y,m,m,m,m,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,1,1,0,1,0,0,41,,,,**check**,,,,1,1,0,0,0,0,delete,
cli_glo_1.1Ado_d241_m155,climate protest,Global,1.1,Adoption over Time,cumulative Count of protest events related to climate,cumulative # protest events,s3,1.1151,0.48939,804.64,2021.3,3.941,13189,2.9496e-13,1944.8,-1.6207e+06,0.99673,0.99564,216.78,146.76,0.96643,0.95972,694.65,536.65,0.63057,0.55668,2304.5,1960.4,13,13,0.8874,0.00053074,0.88687,13,0,12,0,0,1,0.66871,0,0,y,y,y,m,y,m,m,y,y,m,m,m,m,,,,,0,prefer-absolute,transformed-cumulative,1,1,0,2,0,0,,1,1,0,0,0,0,42,,,,,,,,1,1,0,0,0,0,delete,
cli_glo_1.1Ado_d346_m185,climate protest,Global,1.1,Adoption over Time,cumulative share of population participating in protest events related to climate,market share,s3,2.6232,0.43326,1.0126e-05,2020.5,1.6752,0.00012467,35.211,2051.6,-0.020395,0.99766,0.99688,2.3183e-06,1.3098e-06,0.88896,0.86675,1.5983e-05,1.222e-05,0.62404,0.54884,2.9409e-05,2.6584e-05,13,6,1.0332,0.00075722,1.0324,6,0,5,0,0,1,0.71827,1,1,y,y,y,m,y,m,y,y,y,m,m,n,m,,,,weird data,0,prefer-relative,transformed-marketshare,0,1,0,1,0,0,,0,1,0,0,0,0,43,,,,check,,,,0,1,0,1,0,0,,
cli_glo_3.3Sci_d235_m020,climate protest,Global,3.3,Risk & Uncertainty (Shared Expectations),scientific publications,# publications,s3,1.1684,0.27203,0.87143,2020.4,3.761,109.63,1.542,2007.8,-1731.3,0.9816,0.98052,3.4645,1.5596,0.9218,0.9188,7.1429,2.9621,0.29329,0.2661,21.474,14.652,55,18,1.0946,0.0091218,1.0855,18,1,17,0,0,1,0.83129,0,0,y,y,y,y,y,y,y,y,m,y,m,y,m,,,,"good; only available global, apply to all EA regions",0,,,1,1,0,0,1,1,,1,1,0,0,1,1,44,,,,,,,,1,1,0,0,1,1,,
cli_glo_4.1Sal_d213_m100,climate protest,Global,4.1,Knowledge Flows (social networks),annualised Google search frequency (index 100=monthly max.),Index 0-100,s3,0.43091,0.24421,4.2507,2021.4,10.198,125.06,0.18423,1998,-8539.3,0.94384,0.93393,7.3129,4.4113,0.92857,0.92063,8.2475,5.9197,0.69573,0.66192,17.022,14.887,21,13,0.7996,0.018351,0.78125,16,0,15,0,0,1,0.77068,0,1,y,y,y,m,y,m,y,y,y,m,m,m,m,,,,,0,hide,original,1,1,0,0,0,0,,1,1,0,0,0,0,45,,,,,,,,1,1,0,0,0,0,delete,
cli_glo_4.1Sal_d239_m153,climate protest,Global,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,s3,0.43091,0.24421,4.2507,2021.4,10.198,125.06,0.18423,1998,-8539.3,0.94384,0.93393,7.3129,4.4113,0.92857,0.92063,8.2475,5.9197,0.69573,0.66192,17.022,14.887,21,13,0.7996,0.018351,0.78125,16,0,15,0,0,1,0.77068,0,1,y,y,y,m,y,m,y,y,y,m,m,m,m,,,,,0,prefer,transformed-partial,1,1,0,0,0,1,,1,1,0,0,0,1,46,,,,,,,,1,1,0,0,0,1,,
cli_ind_1.1Ado_d072_m017,climate protest,India,1.1,Adoption over Time,Count of participants at protest events related to climate,# people (estimated),s3,44.28,0.075971,3.6184,2018.2,0.099242,65.856,1.0905,1975.7,-7273.1,0.13333,-0.15556,81.684,40.528,0.013221,-0.18413,87.16,47.056,0.02381,-0.17143,86.692,45.648,13,1,5,5,0,1,0,0,0,0,,,0,0,n,n,m,m,m,m,m,m,m,n,n,n,n,4,,convert to cum,,0,hide,original,0,1,0,0,0,0,,0,0,0,0,0,0,47,,check,,,,,,0,1,0,0,0,0,delete,
cli_ind_1.1Ado_d073_m019,climate protest,India,1.1,Adoption over Time,Count of protest events related to climate,# protest events,s3,27.51,0.11048,1.5165,2018.1,0.15974,21,10.147,2019,-3050.4,0.22756,-0.029916,18.389,9.2308,0.047804,-0.14264,20.417,11.21,0.073545,-0.11175,20.139,10.661,13,7,3.8095,0.095238,3.7143,8,4,7,1,0,1,0.067222,0,1,n,y,y,m,m,m,m,y,m,n,m,n,m,4,,convert to cum,,0,hide,original,0,1,0,0,0,0,,1,1,0,0,0,0,48,check,,,,,,,1,1,0,0,0,0,delete,
cli_ind_1.1Ado_d240_m154,climate protest,India,1.1,Adoption over Time,cumulative Count of participants at protest events related to climate,cumulative # people (estimated),s3,68.266,0.25163,36.184,2018.5,0.064373,329.28,0.00012215,1963.2,-72857,1,1,1.7732e-13,9.988e-14,0.70751,0.64901,86.638,72.408,0.71429,0.65714,85.628,71.812,13,5,1,1,0,5,4,4,0,0,0,0.8,0,0,y,n,y,y,y,y,y,m,y,n,n,n,n,,,,,0,,transformed-cumulative,1,1,0,0,0,0,,1,0,0,1,0,0,49,,check,,**check**,,,,1,1,0,0,0,0,delete,
