Code,Innovation Name,Spatial Scale,Indicator Number,Indicator Name,Description,Metric,Category,slope_log,slope_exp,slope_lin,log_t0,log_Dt,log_K,exp_a,exp_c,lin_intercept,log_r2,log_r2adj,log_rmse,log_mae,exp_r2,exp_r2adj,exp_rmse,exp_mae,lin_r2,lin_r2adj,lin_rmse,lin_mae,n_data_points,n_non_zero_data_points,max_over_K,min_over_K,range_over_k,length_trimmed_series_years,n_data_points_beyond_max,n_data_points_beyond_min,suspected_reversal_up2down,suspected_reversal_down2up,at_least_one_big_jump,autocorr_l1,all_values_less_than_or_equal_to_1,all_values_less_than_or_equal_to_100,C1_R2,C2_threshold_non_zero_value_years,C3_pct_non_zero,C4_less_than_250_jump_in_second_half,C4_less_than_80_fall_in_second_half,C4_combined_less_than_80_fall_and_250_jump_in_second_half,C5_volatility_autocorrelation_lag1_threshold_0.7,C6_{K_COVERAGE_THRESHOLD}_of_k_covered_by_data,C7_lin_r2,use_log,use_lin, old GN scoring @retreat,old GN comments,old CW scoring @retreat,comments_fit_CW,comments_delete_CW,comments_alternativeseries_CW,comments_transformations_CW,use_logfit_CW,use_linfit_CW,select_1.1_earegion_CW,select_1.1_allregions_CW,select_non1.1s_earegion_CW,select_non1.1s_allregions_CW,GN final scoring,use_logfit_GN,use_linfit_GN,select_1.1_earegion_GN,select_1.1_allregions_GN,select_non1.1s_earegion_GN,select_non1.1s_allregions_GN,PDF page,use_logfit_AGREE?,use_linfit_AGREE?,select_1.1_earegion_AGREE?,select_1.1_allregions_AGREE?,select_non1.1s_earegion_AGREE?,select_non1.1s_allregions_AGREE?,FINAL AGREED,use_logfit_FIN,use_linfit_FIN,select_1.1_earegion_FIN,select_1.1_allregions_FIN,select_non1.1s_earegion_FIN,select_non1.1s_allregions_FIN,Delete from working file,Unnamed: 89,code_without_indicator_name
sus_glo_3.5Mar_d307_m159,sustainable fashion,Global,3.5,Market Formation,Partial up to max NewStartups (sust fashion),Partial up to max # companies,m1,0.25791,0.036709,0.37738,2015.2,17.039,21.521,1547.9,1.5817e+05,-751.02,0.86573,0.8554,2.1989,1.43,-0.47053,-0.54406,7.2769,4.1163,0.60905,0.58951,3.7521,3.0039,43,26,1.0223,0.046467,0.97581,41,1,40,0,0,1,0.86298,0,1,y,y,y,m,m,m,y,y,y,m,m,,,,not needed as cumulative in original data,1,delete,transformed-cumulative,0,0,0,0,0,0,,,,,,,,1453,,,,,,,,0,0,0,0,0,0,delete,,sus_glo_3.5_d307_m159
sus_glo_3.5Mar_d309_m161,sustainable fashion,Global,3.5,Market Formation,Partial up to max PrivateEquityDeals (2nd hand clothes),Partial up to max # deals,m1,0.56778,0.022093,0.22213,2013,7.7397,10.414,1550.7,1.5789e+05,-442.25,0.89319,0.88453,1.1571,0.58705,-0.31907,-0.38849,4.0665,2,0.55099,0.52736,2.3726,1.8859,41,16,1.2483,0.096023,1.1523,16,1,15,0,0,1,0.88643,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-cumulative,0,0,0,0,0,0,,,,,,,,1455,,,,,,,,0,0,0,0,0,0,delete,,sus_glo_3.5_d309_m161
sus_glo_3.5Mar_d311_m161,sustainable fashion,Global,3.5,Market Formation,Partial up to max PrivateEquityDeals (sust fashion),Partial up to max # deals,m1,0.51319,0.23595,0.46202,2020.1,8.563,45.014,1.2683,2008.4,-920.54,0.9589,0.95582,1.8309,1.0069,0.94114,0.93827,2.191,1.0782,0.42203,0.39384,6.8657,5.0353,44,19,0.84417,0.022215,0.82196,38,1,37,0,0,1,0.84052,0,1,y,y,y,m,m,m,y,y,y,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1457,,,,,,,,0,0,0,0,0,0,delete,,sus_glo_3.5_d311_m161
sus_glo_3.5Mar_d313_m163,sustainable fashion,Global,3.5,Market Formation,Partial up to max PrivateEquityInvestment (2nd hand clothes),Partial up to max $ million,m1,0.79494,0.15692,2.1538,2014,5.5281,110.8,0.8694,1988.4,-4289.1,0.6054,0.5734,28.266,10.717,0.52343,0.49835,31.064,14.93,0.32074,0.28499,37.086,23.997,41,16,2.0901,0.0031588,2.087,16,1,11,0,1,1,0.49322,0,0,m,y,y,m,m,m,m,y,y,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1459,,,,,,,,0,0,0,0,0,0,delete,,sus_glo_3.5_d313_m163
sus_glo_3.5Mar_d315_m163,sustainable fashion,Global,3.5,Market Formation,Partial up to max PrivateEquityInvestment (sust fashion),Partial up to max $ million,m1,57.609,0.34581,0.80801,2021,0.076281,105.23,1.8299,2011.6,-1610.2,0.72354,0.70281,13.247,4.5068,0.54287,0.52057,17.034,5.526,0.16587,0.12518,23.01,10.913,44,19,1.5417,0.00027239,1.5415,38,1,37,0,0,1,0.37923,0,0,y,y,y,m,m,m,m,y,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1461,,,,,,,,0,0,0,0,0,0,delete,,sus_glo_3.5_d315_m163
sus_glo_3.5Mar_d317_m163,sustainable fashion,Global,3.5,Market Formation,Partial up to max TotalFundraisingAmount (2nd hand clothes),Partial up to max $ million,m1,38.336,0.21248,7.7075,2022.1,0.11463,893.85,3.5232e-05,1945.4,-15360,0.41892,0.3764,205.88,70.077,0.28777,0.25385,227.93,72.7,0.13736,0.096282,250.85,113.07,45,19,2,0.00039156,1.9996,19,0,14,0,1,1,0.036159,0,0,m,y,y,m,m,m,m,y,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1463,,,,,,,,0,0,0,0,0,0,delete,,sus_glo_3.5_d317_m163
sus_glo_3.5Mar_d319_m163,sustainable fashion,Global,3.5,Market Formation,Partial up to max TotalFundraisingAmount (sust fashion),Partial up to max $ million,m1,423.8,0.35804,12.025,2017,0.010369,1624,9.9437e-07,1960.5,-23955,0.5627,0.52626,310.39,76.685,0.2962,0.25816,393.77,125.56,0.087462,0.038135,448.37,182.49,40,17,1.851,1.765e-05,1.8509,34,1,33,0,0,1,0.08083,0,0,m,y,y,m,m,m,m,y,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1465,,,,,,,,0,0,0,0,0,0,delete,,sus_glo_3.5_d319_m163
sus_glo_3.5Mar_d321_m161,sustainable fashion,Global,3.5,Market Formation,Partial up to max TotalFundraisingDeals (2nd hand clothes),Partial up to max # deals,m1,0.7103,0.027647,0.28049,2013.2,6.1868,13.087,1549.5,1.58e+05,-558.49,0.89264,0.88393,1.4939,0.72078,-0.29775,-0.36605,5.1938,2.4878,0.52988,0.50513,3.126,2.4955,41,16,1.3755,0.076414,1.299,16,1,15,0,0,1,0.86347,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1467,,,,,,,,0,0,0,0,0,0,delete,,sus_glo_3.5_d321_m161
sus_glo_3.5Mar_d323_m161,sustainable fashion,Global,3.5,Market Formation,Partial up to max TotalFundraisingDeals (sust fashion),Partial up to max # deals,m1,0.35508,0.22705,0.58767,2021.8,12.376,76.779,7.0992,2014.5,-1170.8,0.96433,0.96166,2.097,1.1387,0.95783,0.95577,2.2801,1.2106,0.45171,0.42497,8.2216,6.0529,44,21,0.57307,0.013024,0.56005,38,1,37,0,0,1,0.82898,0,1,y,y,y,m,m,m,y,y,y,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1469,,,,,,,,0,0,0,0,0,0,delete,,sus_glo_3.5_d323_m161
sus_jap_3.5Mar_d302_m156,sustainable fashion,Japan,3.5,Market Formation,cumulative CumulativeStartups (sust fashion),cumulative cum. # companies,m1,0.57388,0.3132,0.1664,2021.9,7.6575,21.743,1.5928,2016.2,-331.74,0.99759,0.99742,0.1848,0.086534,0.98213,0.98128,0.50366,0.27464,0.329,0.29705,3.0863,2.172,45,8,0.78185,0.045991,0.73586,8,0,7,0,0,0,0.77304,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as transformed-cumulative twice (error),1,delete,transformed-cumx2error,0,0,0,0,0,0,,,,,,,,1480,,,,,,,,0,0,0,0,0,0,delete,,sus_jap_3.5_d302_m156
sus_jap_3.5Mar_d303_m157,sustainable fashion,Japan,3.5,Market Formation,Partial up to max CumulativeStartups (sust fashion),Partial up to max cum. # companies,m1,0.71395,0.0046103,0.037914,2018.8,6.1551,3.027,1554.3,1.5753e+05,-75.567,0.97106,0.96889,0.1346,0.058212,-0.16172,-0.21839,0.8528,0.31818,0.37026,0.33954,0.62789,0.47138,44,7,0.99107,0.33036,0.66071,7,1,6,1,0,0,0.8125,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1481,,,,,,,,0,0,0,0,0,0,delete,,sus_jap_3.5_d303_m157
sus_jap_3.5Mar_d306_m158,sustainable fashion,Japan,3.5,Market Formation,cumulative NewStartups (sust fashion),cumulative # companies,m1,0.70291,0.2146,0.043215,2018.8,6.2518,3.0583,6.2995,2026.5,-86.138,0.97692,0.97523,0.13318,0.057027,0.91732,0.91338,0.25205,0.1379,0.40993,0.38183,0.67336,0.52293,45,8,0.98094,0.32698,0.65396,8,2,7,1,0,0,0.85366,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as cumulative in original data,1,delete,transformed-cumulative,0,0,0,0,0,0,,,,,,,,1482,,,,,,,,0,0,0,0,0,0,delete,,sus_jap_3.5_d306_m158
sus_jap_3.5Mar_d307_m159,sustainable fashion,Japan,3.5,Market Formation,Partial up to max NewStartups (sust fashion),Partial up to max # companies,m1,0.34668,,0.0036437,2039.4,12.676,594.25,,,-7.2582,0.23028,0.16431,0.13867,0.043772,,,,,0.067313,0.015497,0.15265,0.061096,39,1,0.0016828,0.0016828,0,1,0,0,0,0,,,1,1,n,n,m,m,m,m,m,m,m,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1483,,,,,,,,0,0,0,0,0,0,delete,,sus_jap_3.5_d307_m159
sus_jap_3.5Mar_d311_m161,sustainable fashion,Japan,3.5,Market Formation,Partial up to max PrivateEquityDeals (sust fashion),Partial up to max # deals,m1,1814.8,0.25874,0.0078526,2020.3,0.0024215,1,0.04711,2011.8,-15.643,0.37379,0.32562,0.26414,0.069767,0.18352,0.1427,0.3016,0.11059,0.085235,0.039497,0.31924,0.15039,43,2,2,1,1,9,0,8,0,0,1,0,0,1,m,n,m,m,m,m,m,y,m,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1485,,,,,,,,0,0,0,0,0,0,delete,,sus_jap_3.5_d311_m161
sus_jap_3.5Mar_d315_m163,sustainable fashion,Japan,3.5,Market Formation,Partial up to max PrivateEquityInvestment (sust fashion),Partial up to max $ million,m1,0.34682,0.00187,0.0090889,2034.2,12.671,781.01,1554.8,1.5746e+05,-18.093,0.22797,0.15326,0.29686,0.098904,-0.029412,-0.09375,0.34279,0.057942,0.073818,0.015931,0.32515,0.1364,35,1,0.0025966,0.0025966,0,1,0,0,0,0,,,0,1,n,n,m,m,m,m,m,m,m,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1487,,,,,,,,0,0,0,0,0,0,delete,,sus_jap_3.5_d315_m163
sus_jap_3.5Mar_d319_m163,sustainable fashion,Japan,3.5,Market Formation,Partial up to max TotalFundraisingAmount (sust fashion),Partial up to max $ million,m1,0.34682,0.00187,0.0090889,2034.2,12.671,781.01,1554.8,1.5746e+05,-18.093,0.22797,0.15326,0.29686,0.098904,-0.029412,-0.09375,0.34279,0.057942,0.073818,0.015931,0.32515,0.1364,35,1,0.0025966,0.0025966,0,1,0,0,0,0,,,0,1,n,n,m,m,m,m,m,m,m,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1489,,,,,,,,0,0,0,0,0,0,delete,,sus_jap_3.5_d319_m163
sus_jap_3.5Mar_d323_m161,sustainable fashion,Japan,3.5,Market Formation,Partial up to max TotalFundraisingDeals (sust fashion),Partial up to max # deals,m1,1814.8,0.25874,0.0078526,2020.3,0.0024215,1,0.04711,2011.8,-15.643,0.37379,0.32562,0.26414,0.069767,0.18352,0.1427,0.3016,0.11059,0.085235,0.039497,0.31924,0.15039,43,2,2,1,1,9,0,8,0,0,1,0,0,1,m,n,m,m,m,m,m,y,m,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1491,,,,,,,,0,0,0,0,0,0,delete,,sus_jap_3.5_d323_m161
sus_uki_3.5Mar_d302_m156,sustainable fashion,UK,3.5,Market Formation,cumulative CumulativeStartups (sust fashion),cumulative cum. # companies,m1,0.11773,0.11773,4.6248,2118.1,37.327,1.7409e+07,0.024995,1945.2,-9206.3,0.99573,0.99542,4.579,3.987,0.99573,0.99553,4.579,3.987,0.73474,0.72211,36.089,29.007,45,34,1.5566e-05,5.744e-08,1.5509e-05,34,0,33,0,0,0,0.88704,0,0,y,y,y,y,y,y,y,m,y,m,y,,,,not needed as transformed-cumulative twice (error),1,delete,transformed-cumx2error,0,0,0,0,0,0,,,,,,,,1502,,,,,,,,0,0,0,0,0,0,delete,,sus_uki_3.5_d302_m156
sus_uki_3.5Mar_d303_m157,sustainable fashion,UK,3.5,Market Formation,Partial up to max CumulativeStartups (sust fashion),Partial up to max cum. # companies,m1,0.12272,0.12272,0.50975,2107.9,35.807,9.1343e+05,9.8388,2014.7,-1014.5,0.95628,0.95308,1.6777,1.1746,0.95628,0.9542,1.6777,1.1745,0.68079,0.66559,4.5332,3.6873,45,34,3.0654e-05,1.0948e-06,2.9559e-05,34,1,33,0,0,0,0.90152,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1503,,,,,,,,0,0,0,0,0,0,delete,,sus_uki_3.5_d303_m157
sus_uki_3.5Mar_d306_m158,sustainable fashion,UK,3.5,Market Formation,cumulative NewStartups (sust fashion),cumulative # companies,m1,0.12272,0.12272,0.50975,2107.9,35.807,9.1343e+05,9.8388,2014.7,-1014.5,0.95628,0.95308,1.6777,1.1746,0.95628,0.9542,1.6777,1.1745,0.68079,0.66559,4.5332,3.6873,45,34,3.0654e-05,1.0948e-06,2.9559e-05,34,1,33,0,0,0,0.90152,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,not needed as cumulative in original data,1,delete,transformed-cumulative,0,0,0,0,0,0,,,,,,,,1504,,,,,,,,0,0,0,0,0,0,delete,,sus_uki_3.5_d306_m158
sus_uki_3.5Mar_d307_m159,sustainable fashion,UK,3.5,Market Formation,Partial up to max NewStartups (sust fashion),Partial up to max # companies,m1,32.675,0.0059452,0.052091,2018,0.13449,5.5,1554,1.5755e+05,-103.64,0.65221,0.62401,0.80395,0.36586,-0.15493,-0.21572,1.465,0.53659,0.20441,0.16254,1.216,0.70216,41,11,1.4545,0.18182,1.2727,30,1,29,0,0,1,0.40909,0,1,m,y,y,m,m,m,m,y,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1505,,,,,,,,0,0,0,0,0,0,delete,,sus_uki_3.5_d307_m159
sus_uki_3.5Mar_d311_m161,sustainable fashion,UK,3.5,Market Formation,Partial up to max PrivateEquityDeals (sust fashion),Partial up to max # deals,m1,1.2583,0.0081133,0.074771,2019.9,3.4924,6.8163,1553.5,1.5761e+05,-148.99,0.95129,0.94764,0.3643,0.16813,-0.15943,-0.21599,1.7774,0.65909,0.33086,0.29822,1.3503,0.90532,44,10,1.0269,0.14671,0.88024,18,1,17,0,0,1,0.79856,0,1,y,y,y,m,m,m,y,y,y,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1507,,,,,,,,0,0,0,0,0,0,delete,,sus_uki_3.5_d311_m161
sus_uki_3.5Mar_d315_m163,sustainable fashion,UK,3.5,Market Formation,Partial up to max PrivateEquityInvestment (sust fashion),Partial up to max $ million,m1,33.678,0.53088,0.051467,2020.1,0.13048,6.5081,6.4041,2021.8,-102.54,0.92743,0.92184,0.37429,0.14212,0.79384,0.78353,0.63085,0.25441,0.21132,0.17189,1.2339,0.71052,43,9,1.0733,0.057043,1.0162,17,1,16,0,0,1,0.53786,0,1,y,y,y,m,m,m,m,y,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1509,,,,,,,,0,0,0,0,0,0,delete,,sus_uki_3.5_d315_m163
sus_uki_3.5Mar_d319_m163,sustainable fashion,UK,3.5,Market Formation,Partial up to max TotalFundraisingAmount (sust fashion),Partial up to max $ million,m1,38.008,0.49176,0.056836,2020,0.11562,6.5123,6.3066,2021.8,-113.2,0.84354,0.83151,0.57019,0.21107,0.74377,0.73096,0.72969,0.31725,0.23939,0.20136,1.2572,0.77128,43,11,1.0726,0.0018043,1.0708,17,1,5,0,1,1,0.59855,0,1,y,y,y,m,m,m,m,y,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1511,,,,,,,,0,0,0,0,0,0,delete,,sus_uki_3.5_d319_m163
sus_uki_3.5Mar_d323_m161,sustainable fashion,UK,3.5,Market Formation,Partial up to max TotalFundraisingDeals (sust fashion),Partial up to max # deals,m1,0.87142,0.36044,0.087134,2019.9,5.0428,10.208,6.7004,2021.1,-173.59,0.91722,0.91085,0.55096,0.24972,0.89527,0.89003,0.61971,0.28867,0.31886,0.2848,1.5804,1.0166,43,11,0.88168,0.097965,0.78372,17,1,16,0,0,1,0.72131,0,1,y,y,y,m,m,m,y,y,y,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1513,,,,,,,,0,0,0,0,0,0,delete,,sus_uki_3.5_d323_m161
sus_usa_3.5Mar_d302_m156,sustainable fashion,US,3.5,Market Formation,cumulative CumulativeStartups (sust fashion),cumulative cum. # companies,m1,0.21361,0.14589,7.1542,2022.1,20.572,711.87,0.0055524,1946.4,-14251,0.99841,0.99829,4.6616,3.6081,0.991,0.99057,11.092,9.0924,0.63147,0.61392,70.979,58.156,45,25,0.60966,0.0014047,0.60826,25,0,24,0,0,0,0.88099,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as transformed-cumulative twice (error),1,delete,transformed-cumx2error,0,0,0,0,0,0,,,,,,,,1524,,,,,,,,0,0,0,0,0,0,delete,,sus_usa_3.5_d302_m156
sus_usa_3.5Mar_d303_m157,sustainable fashion,US,3.5,Market Formation,Partial up to max CumulativeStartups (sust fashion),Partial up to max cum. # companies,m1,0.18862,0.11129,0.89315,2018.5,23.297,59.255,8.7769,2008.5,-1778.4,0.99114,0.99049,1.2658,0.95207,0.97426,0.97303,2.1578,1.7422,0.74379,0.73159,6.8079,5.6805,45,25,0.72568,0.016876,0.7088,25,1,24,0,0,1,0.9196,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1525,,,,,,,,0,0,0,0,0,0,delete,,sus_usa_3.5_d303_m157
sus_usa_3.5Mar_d306_m158,sustainable fashion,US,3.5,Market Formation,cumulative NewStartups (sust fashion),cumulative # companies,m1,0.18862,0.11129,0.89315,2018.5,23.297,59.255,8.7769,2008.5,-1778.4,0.99114,0.99049,1.2658,0.95207,0.97426,0.97303,2.1578,1.7422,0.74379,0.73159,6.8079,5.6805,45,25,0.72568,0.016876,0.7088,25,1,24,0,0,1,0.9196,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as cumulative in original data,1,delete,transformed-cumulative,0,0,0,0,0,0,,,,,,,,1526,,,,,,,,0,0,0,0,0,0,delete,,sus_usa_3.5_d306_m158
sus_usa_3.5Mar_d307_m159,sustainable fashion,US,3.5,Market Formation,Partial up to max NewStartups (sust fashion),Partial up to max # companies,m1,0.15631,0.0085781,0.080338,2014,28.114,4.1622,1553.5,1.576e+05,-159.83,0.56106,0.52729,0.94125,0.61301,-0.42872,-0.50016,1.6982,0.93023,0.49245,0.46707,1.0121,0.75913,43,17,1.4415,0.24026,1.2013,23,1,22,0,0,1,0.67742,0,1,m,y,y,m,m,m,m,y,y,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1527,,,,,,,,0,0,0,0,0,0,delete,,sus_usa_3.5_d307_m159
sus_usa_3.5Mar_d311_m161,sustainable fashion,US,3.5,Market Formation,Partial up to max PrivateEquityDeals (sust fashion),Partial up to max # deals,m1,0.19642,0.011212,0.10752,2032.3,22.372,63.226,1552.9,1.5767e+05,-214.17,0.83377,0.82099,0.79374,0.41895,-0.25171,-0.3143,2.1781,0.97674,0.46973,0.44321,1.4177,1.0359,43,12,0.14235,0.015816,0.12653,12,1,7,0,1,1,0.78922,0,1,y,y,y,m,y,m,y,m,y,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1529,,,,,,,,0,0,0,0,0,0,delete,,sus_usa_3.5_d311_m161
sus_usa_3.5Mar_d315_m163,sustainable fashion,US,3.5,Market Formation,Partial up to max PrivateEquityInvestment (sust fashion),Partial up to max $ million,m1,0.40096,0.40095,0.39344,2048.5,10.96,9.1703e+05,0.78652,2013.7,-784.34,0.90039,0.8931,3.0939,1.1252,0.90039,0.89565,3.0939,1.1252,0.27169,0.23701,8.3659,5.5692,45,13,5.5324e-05,1.6357e-08,5.5308e-05,14,0,9,0,1,1,0.52965,0,1,y,y,y,m,m,m,m,m,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1531,,,,,,,,0,0,0,0,0,0,delete,,sus_usa_3.5_d315_m163
sus_usa_3.5Mar_d319_m163,sustainable fashion,US,3.5,Market Formation,Partial up to max TotalFundraisingAmount (sust fashion),Partial up to max $ million,m1,0.39196,0.39194,0.40506,2048.3,11.212,6.8545e+05,0.39506,2011.7,-807.34,0.87603,0.86696,3.4937,1.3796,0.87603,0.87013,3.4937,1.3796,0.28107,0.24683,8.4135,5.6916,45,15,7.4015e-05,4.3767e-08,7.3971e-05,18,0,6,0,1,1,0.52055,0,1,y,y,y,m,m,m,m,m,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1533,,,,,,,,0,0,0,0,0,0,delete,,sus_usa_3.5_d319_m163
sus_usa_3.5Mar_d323_m161,sustainable fashion,US,3.5,Market Formation,Partial up to max TotalFundraisingDeals (sust fashion),Partial up to max # deals,m1,0.16849,0.013569,0.13244,2069.7,26.082,26512,1552.4,1.5772e+05,-263.77,0.87373,0.86401,0.80318,0.443,-0.29737,-0.36224,2.5745,1.2326,0.52873,0.50516,1.5516,1.1682,43,13,0.00033947,3.7719e-05,0.00030175,16,1,15,0,0,1,0.81754,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1535,,,,,,,,0,0,0,0,0,0,delete,,sus_usa_3.5_d323_m161
tex_glo_3.5Mar_d242_m156,textile recycling,Global,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,m14,0.13494,0.13494,11.585,2119.5,32.565,2.8407e+08,0.0087568,1940.2,-23067,0.99808,0.99793,7.869,6.4959,0.99808,0.99798,7.869,6.4959,0.67149,0.65547,102.89,81.158,44,44,2.5276e-06,3.5203e-09,2.5241e-06,44,0,43,0,0,0,0.87389,0,0,y,y,y,y,y,y,y,m,y,m,y,,,,not needed as transformed-cumulative twice (error),1,delete,transformed-cumx2error,0,0,0,0,0,0,,,,,,,,1751,,,,,,,,0,0,0,0,0,0,delete,,tex_glo_3.5_d242_m156
tex_glo_3.5Mar_d243_m157,textile recycling,Global,3.5,Market Formation,Partial up to max CumulativeStartups,Partial up to max cum. # companies,m14,0.19432,0.13481,1.4593,2023,22.614,156.58,0.65116,1987.4,-2906,0.9912,0.99053,2.1608,1.8091,0.98592,0.98523,2.7327,1.7142,0.64762,0.63043,13.669,11.305,44,44,0.51091,0.0063863,0.50452,44,1,43,0,0,0,0.90148,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1752,,,,,,,,0,0,0,0,0,0,delete,,tex_glo_3.5_d243_m157
tex_glo_3.5Mar_d244_m158,textile recycling,Global,3.5,Market Formation,cumulative NewStartups,cumulative # companies,m14,0.19432,0.13481,1.4593,2023,22.614,156.58,0.65116,1987.4,-2906,0.9912,0.99053,2.1608,1.8091,0.98592,0.98523,2.7327,1.7142,0.64762,0.63043,13.669,11.305,44,44,0.51091,0.0063863,0.50452,44,1,43,0,0,0,0.90148,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as cumulative in original data,1,delete,transformed-cumulative,0,0,0,0,0,0,,,,,,,,1753,,,,,,,,0,0,0,0,0,0,delete,,tex_glo_3.5_d244_m158
tex_glo_3.5Mar_d245_m159,textile recycling,Global,3.5,Market Formation,Partial up to max NewStartups,Partial up to max # companies,m14,0.19236,0.015456,0.15235,2037.4,22.845,289.35,1552.1,1.5775e+05,-303.27,0.83271,0.81877,1.0547,0.6774,-0.33835,-0.41069,2.9833,1.5,0.46505,0.43614,1.8861,1.4766,40,17,0.03456,0.003456,0.031104,40,1,39,0,0,1,0.74438,0,1,y,y,y,m,m,m,y,m,y,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1754,,,,,,,,0,0,0,0,0,0,delete,,tex_glo_3.5_d245_m159
tex_glo_3.5Mar_d247_m161,textile recycling,Global,3.5,Market Formation,Partial up to max PrivateEquityDeals,Partial up to max # deals,m14,0.51307,0.023983,0.24221,2018.3,8.565,15.03,1550.1,1.5796e+05,-482.83,0.82698,0.81401,1.938,0.80336,-0.22388,-0.28358,5.1544,2.2045,0.43578,0.40826,3.4997,2.4704,44,13,1.5303,0.066535,1.4638,14,1,12,0,0,1,0.76133,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1756,,,,,,,,0,0,0,0,0,0,delete,,tex_glo_3.5_d247_m161
tex_glo_3.5Mar_d249_m163,textile recycling,Global,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,m14,41.659,0.26519,3.4876,2020.1,0.10549,310.7,0.010919,1984.3,-6953.5,0.79619,0.78051,38.918,13.493,0.64506,0.62731,51.359,22,0.25206,0.21466,74.554,46.773,43,12,1.4077,0.0011265,1.4066,13,1,12,0,0,1,0.6478,0,0,y,y,y,m,y,m,m,y,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1758,,,,,,,,0,0,0,0,0,0,delete,,tex_glo_3.5_d249_m163
